src/contexts/AdminAuthContext.tsx	91	handleBeforeUnload
src/contexts/AdminAuthContext.tsx	147	useAdminAuth
src/contexts/AuthContext.tsx	26	AuthProvider
src/contexts/AuthContext.tsx	35	logout
src/contexts/AuthContext.tsx	48	refreshUser
src/contexts/AuthContext.tsx	53	verifyPasswordStatus
src/contexts/AuthContext.tsx	116	useAuth
src/contexts/CartContext.tsx	95	CartProvider
src/contexts/CartContext.tsx	400	useCart
src/contexts/CheckoutContext.tsx	41	CheckoutProvider
src/contexts/CheckoutContext.tsx	83	setShippingAddressId
src/contexts/CheckoutContext.tsx	85	setPaymentMethod
src/contexts/CheckoutContext.tsx	87	setPaymentDetails
src/contexts/CheckoutContext.tsx	89	setPoNumber
src/contexts/CheckoutContext.tsx	91	setNotes
src/contexts/CheckoutContext.tsx	93	setIsPaymentVerified
src/contexts/CheckoutContext.tsx	113	useCheckout
src/contexts/NotificationContext.tsx	110	NotificationProvider
src/contexts/NotificationContext.tsx	208	handleStorage
src/contexts/NotificationContext.tsx	217	flushNotificationQueue
src/contexts/NotificationContext.tsx	243	markAsRead
src/contexts/NotificationContext.tsx	249	toggleRead
src/contexts/NotificationContext.tsx	255	markAllAsRead
src/contexts/NotificationContext.tsx	259	archiveNotification
src/contexts/NotificationContext.tsx	265	restoreNotification
src/contexts/NotificationContext.tsx	298	fetchStockAlerts
src/contexts/NotificationContext.tsx	338	updatePreferences
src/contexts/NotificationContext.tsx	375	useNotifications
src/contexts/SellerAuthContext.tsx	39	SellerAuthProvider
src/contexts/SellerAuthContext.tsx	198	useSellerAuth
src/contexts/ThemeContext.tsx	23	ThemeProvider
src/contexts/ThemeContext.tsx	85	useTheme
src/contexts/WishlistContext.tsx	19	WishlistProvider
src/contexts/WishlistContext.tsx	33	addToWishlist
src/contexts/WishlistContext.tsx	57	removeFromWishlist
src/contexts/WishlistContext.tsx	61	toggleWishlist
src/contexts/WishlistContext.tsx	89	isInWishlist
src/contexts/WishlistContext.tsx	113	useWishlist
src/data/demo-table-data.ts	14	range
src/data/demo-table-data.ts	38	makeData
src/data/demo.punk-songs.ts	3	getPunkSongs
src/data/mock-rfqs.ts	21	getProduct
src/db/login-events.ts	5	createLoginEvent
src/db/login-events.ts	9	getLoginEventsByUserId
src/hooks/demo.useChat.ts	8	useStreamConnection
src/hooks/demo.useChat.ts	15	fetchData
src/hooks/demo.useChat.ts	44	useChat
src/hooks/demo.useChat.ts	47	sendMessage
src/hooks/demo.useChat.ts	57	useMessages
src/hooks/useCouponValidation.ts	39	useCouponValidation
src/hooks/useProductFilters.ts	26	useProductFilters
